"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","condition","itemLabel","filename","Comments"
"1277",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",22,0,"fillers","NULL","PennController","27","_Trial_","Start",1651027222037,"f_rhyme","f9_f_rhyme","f9.png","NULL"
"1278",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",22,0,"fillers","NULL","PennController","27","_Trial_","End",1651027235102,"f_rhyme","f9_f_rhyme","f9.png","NULL"
"1279",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",5,0,"experimental-trials","NULL","PennController","10","_Trial_","Start",1651027235103,"IT ONLY","warm_it","none_clean_2a.jpg","NULL"
"1280",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",5,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651027243934,"IT ONLY","warm_it","none_clean_2a.jpg","Yes;No"
"1281",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",5,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651027245549,"IT ONLY","warm_it","none_clean_2a.jpg","IT;alt2;alt1"
"1282",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",5,0,"experimental-trials","NULL","PennController","10","_Trial_","End",1651027247747,"IT ONLY","warm_it","none_clean_2a.jpg","NULL"
"1283",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",32,0,"fillers","NULL","PennController","37","_Trial_","Start",1651027247748,"f_norhyme","f23_f_norhyme","f23.png","NULL"
"1284",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",32,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651027258170,"f_norhyme","f23_f_norhyme","f23.png","IT;alt1;alt2"
"1285",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",32,0,"fillers","NULL","PennController","37","_Trial_","End",1651027259942,"f_norhyme","f23_f_norhyme","f23.png","NULL"
"1286",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",31,0,"fillers","NULL","PennController","36","_Trial_","Start",1651027259943,"f_norhyme","f22_f_norhyme","f22.png","NULL"
"1287",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",31,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651027270841,"f_norhyme","f22_f_norhyme","f22.png","alt1;alt2;IT"
"1288",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",31,0,"fillers","NULL","PennController","36","_Trial_","End",1651027272540,"f_norhyme","f22_f_norhyme","f22.png","NULL"
"1289",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",13,0,"experimental-trials","NULL","PennController","18","_Trial_","Start",1651027272542,"IT ONLY","organized_it","dactyl_clean_2b.jpg","NULL"
"1290",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",13,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651027281201,"IT ONLY","organized_it","dactyl_clean_2b.jpg","Yes;No"
"1291",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",13,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651027282436,"IT ONLY","organized_it","dactyl_clean_2b.jpg","alt1;IT;alt2"
"1292",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",13,0,"experimental-trials","NULL","PennController","18","_Trial_","End",1651027284093,"IT ONLY","organized_it","dactyl_clean_2b.jpg","NULL"
"1293",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",23,0,"fillers","NULL","PennController","28","_Trial_","Start",1651027284093,"f_rhyme","f10_f_rhyme","f10.png","NULL"
"1294",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",23,0,"fillers","NULL","PennController","28","_Trial_","End",1651027293434,"f_rhyme","f10_f_rhyme","f10.png","NULL"
"1295",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",26,0,"fillers","NULL","PennController","31","_Trial_","Start",1651027293435,"f_norhyme","f17_f_norhyme","f17.png","NULL"
"1296",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",26,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651027304174,"f_norhyme","f17_f_norhyme","f17.png","IT;alt1;alt2"
"1297",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",26,0,"fillers","NULL","PennController","31","_Trial_","End",1651027305934,"f_norhyme","f17_f_norhyme","f17.png","NULL"
"1298",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",6,0,"experimental-trials","NULL","PennController","11","_Trial_","Start",1651027305936,"CONTROL","adhesive_control","iambic_clean_1b.jpg","NULL"
"1299",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",6,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651027314605,"CONTROL","adhesive_control","iambic_clean_1b.jpg","Yes;No"
"1300",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",6,0,"experimental-trials","NULL","Selector","answer-alt","Selection","alt1",1651027320588,"CONTROL","adhesive_control","iambic_clean_1b.jpg","alt1;IT;alt2"
"1301",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",6,0,"experimental-trials","NULL","PennController","11","_Trial_","End",1651027322262,"CONTROL","adhesive_control","iambic_clean_1b.jpg","NULL"
"1302",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",27,0,"fillers","NULL","PennController","32","_Trial_","Start",1651027322266,"f_norhyme","f18_f_norhyme","f18.png","NULL"
"1303",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",27,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651027332184,"f_norhyme","f18_f_norhyme","f18.png","IT;alt2;alt1"
"1304",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",27,0,"fillers","NULL","PennController","32","_Trial_","End",1651027333823,"f_norhyme","f18_f_norhyme","f18.png","NULL"
"1305",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",30,0,"fillers","NULL","PennController","35","_Trial_","Start",1651027333824,"f_norhyme","f21_f_norhyme","f21.png","NULL"
"1306",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",30,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651027346324,"f_norhyme","f21_f_norhyme","f21.png","IT;alt2;alt1"
"1307",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",30,0,"fillers","NULL","PennController","35","_Trial_","End",1651027347697,"f_norhyme","f21_f_norhyme","f21.png","NULL"
"1308",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",3,0,"experimental-trials","NULL","PennController","8","_Trial_","Start",1651027347701,"IT%2C ALT-IT","alcohol_both","trochaic_clean_1b.jpg","NULL"
"1309",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",3,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651027356323,"IT%2C ALT-IT","alcohol_both","trochaic_clean_1b.jpg","Yes;No"
"1310",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",3,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651027357760,"IT%2C ALT-IT","alcohol_both","trochaic_clean_1b.jpg","alt1;IT;alt2"
"1311",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",3,0,"experimental-trials","NULL","PennController","8","_Trial_","End",1651027359307,"IT%2C ALT-IT","alcohol_both","trochaic_clean_1b.jpg","NULL"
"1312",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",18,0,"fillers","NULL","PennController","23","_Trial_","Start",1651027359310,"f_rhyme","f5_f_rhyme","f5.png","NULL"
"1313",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",18,0,"fillers","NULL","Selector","answer-alt","Selection","alt1",1651027376088,"f_rhyme","f5_f_rhyme","f5.png","IT;alt2;alt1"
"1314",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",18,0,"fillers","NULL","PennController","23","_Trial_","End",1651027380459,"f_rhyme","f5_f_rhyme","f5.png","NULL"
"1315",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",15,0,"fillers","NULL","PennController","20","_Trial_","Start",1651027380460,"f_rhyme","f2_f_rhyme","f2.png","NULL"
"1316",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",15,0,"fillers","NULL","PennController","20","_Trial_","End",1651027389561,"f_rhyme","f2_f_rhyme","f2.png","NULL"
"1317",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",7,0,"experimental-trials","NULL","PennController","12","_Trial_","Start",1651027389562,"IT%2C ALT-IT","seasoning_both","iambic_clean_2a.png","NULL"
"1318",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",7,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651027398798,"IT%2C ALT-IT","seasoning_both","iambic_clean_2a.png","Yes;No"
"1319",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",7,0,"experimental-trials","NULL","Selector","answer-alt","Selection","alt1",1651027400279,"IT%2C ALT-IT","seasoning_both","iambic_clean_2a.png","IT;alt2;alt1"
"1320",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",7,0,"experimental-trials","NULL","PennController","12","_Trial_","End",1651027401909,"IT%2C ALT-IT","seasoning_both","iambic_clean_2a.png","NULL"
"1321",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",16,0,"fillers","NULL","PennController","21","_Trial_","Start",1651027401913,"f_rhyme","f3_f_rhyme","f3.png","NULL"
"1322",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",16,0,"fillers","NULL","PennController","21","_Trial_","End",1651027410607,"f_rhyme","f3_f_rhyme","f3.png","NULL"
"1323",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",21,0,"fillers","NULL","PennController","26","_Trial_","Start",1651027410609,"f_rhyme","f8_f_rhyme","f8.png","NULL"
"1324",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",21,0,"fillers","NULL","PennController","26","_Trial_","End",1651027418925,"f_rhyme","f8_f_rhyme","f8.png","NULL"
"1325",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",12,0,"experimental-trials","NULL","PennController","17","_Trial_","Start",1651027418926,"ALT-IT ONLY","mailed_alt","iambic_clean_2b.jpg","NULL"
"1326",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",12,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651027427349,"ALT-IT ONLY","mailed_alt","iambic_clean_2b.jpg","Yes;No"
"1327",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",12,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651027435112,"ALT-IT ONLY","mailed_alt","iambic_clean_2b.jpg","alt1;alt2;IT"
"1328",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",12,0,"experimental-trials","NULL","PennController","17","_Trial_","End",1651027436742,"ALT-IT ONLY","mailed_alt","iambic_clean_2b.jpg","NULL"
"1329",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",34,0,"fillers","NULL","PennController","39","_Trial_","Start",1651027436745,"f_norhyme","f25_f_norhyme","f25.png","NULL"
"1330",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",34,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651027446440,"f_norhyme","f25_f_norhyme","f25.png","IT;alt2;alt1"
"1331",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",34,0,"fillers","NULL","PennController","39","_Trial_","End",1651027447888,"f_norhyme","f25_f_norhyme","f25.png","NULL"
"1332",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",33,0,"fillers","NULL","PennController","38","_Trial_","Start",1651027447890,"f_norhyme","f24_f_norhyme","f24.png","NULL"
"1333",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",33,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651027457801,"f_norhyme","f24_f_norhyme","f24.png","alt2;alt1;IT"
"1334",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",33,0,"fillers","NULL","PennController","38","_Trial_","End",1651027459262,"f_norhyme","f24_f_norhyme","f24.png","NULL"
"1335",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",10,0,"experimental-trials","NULL","PennController","15","_Trial_","Start",1651027459263,"CONTROL","exhausted_control","trochaic_clean_3a.png","NULL"
"1336",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",10,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651027467776,"CONTROL","exhausted_control","trochaic_clean_3a.png","Yes;No"
"1337",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",10,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651027471270,"CONTROL","exhausted_control","trochaic_clean_3a.png","IT;alt2;alt1"
"1338",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",10,0,"experimental-trials","NULL","PennController","15","_Trial_","End",1651027472746,"CONTROL","exhausted_control","trochaic_clean_3a.png","NULL"
"1339",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",37,0,"fillers","NULL","PennController","42","_Trial_","Start",1651027472750,"f_norhyme","f28_f_norhyme","f28.png","NULL"
"1340",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",37,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651027482780,"f_norhyme","f28_f_norhyme","f28.png","IT;alt1;alt2"
"1341",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",37,0,"fillers","NULL","PennController","42","_Trial_","End",1651027484363,"f_norhyme","f28_f_norhyme","f28.png","NULL"
"1342",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",14,0,"fillers","NULL","PennController","19","_Trial_","Start",1651027484367,"f_rhyme","f1_f_rhyme","f1.png","NULL"
"1343",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",14,0,"fillers","NULL","PennController","19","_Trial_","End",1651027493150,"f_rhyme","f1_f_rhyme","f1.png","NULL"
"1344",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",9,0,"experimental-trials","NULL","PennController","14","_Trial_","Start",1651027493151,"IT ONLY","store_it","dactyl_clean_1b.jpg","NULL"
"1345",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",9,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651027501811,"IT ONLY","store_it","dactyl_clean_1b.jpg","Yes;No"
"1346",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",9,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651027503298,"IT ONLY","store_it","dactyl_clean_1b.jpg","alt2;alt1;IT"
"1347",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",9,0,"experimental-trials","NULL","PennController","14","_Trial_","End",1651027505046,"IT ONLY","store_it","dactyl_clean_1b.jpg","NULL"
"1348",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",17,0,"fillers","NULL","PennController","22","_Trial_","Start",1651027505048,"f_rhyme","f4_f_rhyme","f4.png","NULL"
"1349",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",17,0,"fillers","NULL","PennController","22","_Trial_","End",1651027513675,"f_rhyme","f4_f_rhyme","f4.png","NULL"
"1350",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",36,0,"fillers","NULL","PennController","41","_Trial_","Start",1651027513678,"f_norhyme","f27_f_norhyme","f27.png","NULL"
"1351",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",36,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651027526103,"f_norhyme","f27_f_norhyme","f27.png","alt1;alt2;IT"
"1352",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",36,0,"fillers","NULL","PennController","41","_Trial_","End",1651027527636,"f_norhyme","f27_f_norhyme","f27.png","NULL"
"1353",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",11,0,"experimental-trials","NULL","PennController","16","_Trial_","Start",1651027527638,"IT%2C ALT-IT","exam_both","dactyl_clean_1a.jpg","NULL"
"1354",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",11,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651027536184,"IT%2C ALT-IT","exam_both","dactyl_clean_1a.jpg","Yes;No"
"1355",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",11,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651027537471,"IT%2C ALT-IT","exam_both","dactyl_clean_1a.jpg","IT;alt2;alt1"
"1356",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",11,0,"experimental-trials","NULL","PennController","16","_Trial_","End",1651027538915,"IT%2C ALT-IT","exam_both","dactyl_clean_1a.jpg","NULL"
"1357",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",25,0,"fillers","NULL","PennController","30","_Trial_","Start",1651027538917,"f_rhyme","f12_f_rhyme","f12.png","NULL"
"1358",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",25,0,"fillers","NULL","PennController","30","_Trial_","End",1651027547133,"f_rhyme","f12_f_rhyme","f12.png","NULL"
"1359",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",28,0,"fillers","NULL","PennController","33","_Trial_","Start",1651027547135,"f_norhyme","f19_f_norhyme","f19.png","NULL"
"1360",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",28,0,"fillers","NULL","Selector","answer-alt","Selection","IT",1651027556512,"f_norhyme","f19_f_norhyme","f19.png","IT;alt2;alt1"
"1361",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",28,0,"fillers","NULL","PennController","33","_Trial_","End",1651027557906,"f_norhyme","f19_f_norhyme","f19.png","NULL"
"1362",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",2,0,"experimental-trials","NULL","PennController","7","_Trial_","Start",1651027557908,"CONTROL","weightless_control","anapest_clean_1a.jpg","NULL"
"1363",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",2,0,"experimental-trials","NULL","Selector","answer","Selection","No",1651027566523,"CONTROL","weightless_control","anapest_clean_1a.jpg","Yes;No"
"1364",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",2,0,"experimental-trials","NULL","Selector","answer-alt","Selection","IT",1651027571657,"CONTROL","weightless_control","anapest_clean_1a.jpg","alt2;IT;alt1"
"1365",1651027670,"b2f197b9ab4d2d10484aa7fcb6f6c030","PennController",2,0,"experimental-trials","NULL","PennController","7","_Trial_","End",1651027573110,"CONTROL","weightless_control","anapest_clean_1a.jpg","NULL"
